city_code,date,aqi,co,no2,o3,pm10,pm25,qlty,so2,cond_txt,fl,hum,pcpn,pres,tmp,vis,wind_dir,wind_sc,wind_spd,sug_comf_brf,sug_cw_brf,sug_drsg_brf,sug_flu_brf,sug_sport_brf,sug_trav_brf,sug_uv_brf
CN101251404,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,晴,42,47,0,1008,34,10,南风,4-5,24,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101251405,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,晴,43,49,0,1009,34,10,南风,5-6,26,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101251406,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,晴,40,44,0,1009,35,10,西风,5-6,33,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101251407,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,晴,40,52,0,1009,33,10,南风,6-7,41,很不舒适,较适宜,炎热,少发,较适宜,较适宜,很强
CN101251408,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,晴,39,45,0,1009,35,9,西南风,5-6,30,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101251409,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,晴,40,41,0,1009,35,10,西南风,5-6,32,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101251410,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,晴,43,48,0,1009,34,10,南风,5-6,31,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101251411,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,晴,42,45,0,1008,35,10,西南风,6-7,38,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101251501,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,40,62,0,1006,32,10,南风,4-5,17,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101251502,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,40,57,0,1006,33,10,南风,5-6,33,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101251503,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,39,55,0,1005,33,10,东风,3-4,16,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101251504,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,40,58,0,1006,32,10,东南风,4-5,23,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101251505,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,39,59,0,1006,33,10,南风,4-5,18,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101251506,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,42,55,0,1006,33,10,南风,6-7,41,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101251507,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,34,51,0,1005,33,10,南风,4-5,20,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101251508,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,39,55,0,1006,33,10,南风,4-5,18,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280101,2016-07-22,63,1,16,169,39,23,良,9,晴,42,48,0,1007,35,10,东南风,4-5,23,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101280102,2016-07-22,63,NULL,NULL,NULL,39,23,良,NULL,晴,40,50,0,1009,35,10,南风,4-5,24,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101280103,2016-07-22,63,NULL,NULL,NULL,39,23,良,NULL,晴,42,57,0,1007,34,10,东南风,3-4,14,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101280104,2016-07-22,63,NULL,NULL,NULL,39,23,良,NULL,晴,42,53,0,1007,34,10,南风,4-5,23,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101280105,2016-07-22,63,NULL,NULL,NULL,39,23,良,NULL,晴,42,48,0,1007,35,10,西南风,4-5,17,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101280201,2016-07-22,39,NULL,NULL,NULL,34,24,优,NULL,多云,39,53,0,1009,34,10,东南风,5-6,29,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280202,2016-07-22,39,NULL,NULL,NULL,34,24,优,NULL,多云,41,42,0,1010,36,10,西南风,4-5,24,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101280203,2016-07-22,39,NULL,NULL,NULL,34,24,优,NULL,多云,41,43,0,1010,36,10,西风,5-6,33,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280204,2016-07-22,39,NULL,NULL,NULL,34,24,优,NULL,多云,41,51,0,1010,34,10,西南风,5-6,33,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280205,2016-07-22,39,NULL,NULL,NULL,34,24,优,NULL,多云,39,56,0,1009,34,10,东南风,5-6,28,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101280206,2016-07-22,39,NULL,NULL,NULL,34,24,优,NULL,多云,36,52,0,1009,35,10,南风,4-5,23,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280207,2016-07-22,39,NULL,NULL,NULL,34,24,优,NULL,多云,40,47,0,1009,35,10,西南风,5-6,33,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280208,2016-07-22,39,NULL,NULL,NULL,34,24,优,NULL,多云,41,46,0,1010,35,10,西南风,4-5,21,较不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101280209,2016-07-22,39,NULL,NULL,NULL,34,24,优,NULL,多云,41,53,0,1010,34,10,东南风,5-6,27,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280210,2016-07-22,39,NULL,NULL,NULL,34,24,优,NULL,多云,39,53,0,1009,34,10,东南风,5-6,29,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280211,2016-07-22,39,NULL,NULL,NULL,34,24,优,NULL,多云,39,53,0,1009,34,10,东南风,5-6,31,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280301,2016-07-22,68,1,19,173,54,24,良,11,多云,42,52,0,1009,35,10,西北风,4-5,20,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101280302,2016-07-22,68,NULL,NULL,NULL,54,24,良,NULL,多云,42,54,0,1009,34,10,西风,4-5,23,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101280303,2016-07-22,68,NULL,NULL,NULL,54,24,良,NULL,多云,42,55,0,1009,34,10,西北风,4-5,24,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101280304,2016-07-22,68,NULL,NULL,NULL,54,24,良,NULL,多云,42,52,0,1009,35,10,西北风,4-5,17,较不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101280305,2016-07-22,68,NULL,NULL,NULL,54,24,良,NULL,多云,42,57,0,1009,34,10,南风,5-6,33,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280401,2016-07-22,36,NULL,NULL,NULL,26,23,优,NULL,多云,40,46,0,1009,35,10,西风,3-4,15,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280402,2016-07-22,36,NULL,NULL,NULL,26,23,优,NULL,多云,41,45,0,1010,35,10,西风,3-4,14,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280403,2016-07-22,36,NULL,NULL,NULL,26,23,优,NULL,多云,42,50,0,1009,34,10,西南风,4-5,17,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280404,2016-07-22,36,NULL,NULL,NULL,26,23,优,NULL,多云,41,46,0,1009,36,10,北风,4-5,24,很不舒适,较适宜,炎热,少发,较适宜,较不宜,中等
CN101280406,2016-07-22,36,NULL,NULL,NULL,26,23,优,NULL,多云,42,45,0,1008,37,10,西风,4-5,24,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280407,2016-07-22,36,NULL,NULL,NULL,26,23,优,NULL,多云,43,48,0,1010,35,10,西南风,4-5,22,很不舒适,较适宜,炎热,少发,较适宜,较不宜,中等
CN101280408,2016-07-22,36,NULL,NULL,NULL,26,23,优,NULL,多云,42,49,0,1008,35,10,北风,4-5,21,很不舒适,较适宜,炎热,少发,较适宜,较不宜,中等
CN101280409,2016-07-22,36,NULL,NULL,NULL,26,23,优,NULL,多云,42,46,0,1009,35,10,西风,3-4,12,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280501,2016-07-22,37,NULL,NULL,NULL,30,20,优,NULL,晴,42,57,0,1008,34,10,东南风,4-5,23,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101280502,2016-07-22,37,NULL,NULL,NULL,30,20,优,NULL,晴,42,65,0,1008,33,10,南风,4-5,22,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101280503,2016-07-22,37,NULL,NULL,NULL,30,20,优,NULL,晴,39,70,0,1008,32,10,南风,5-6,26,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101280504,2016-07-22,37,NULL,NULL,NULL,30,20,优,NULL,晴,36,78,0,1008,30,10,南风,5-6,27,很不舒适,较适宜,炎热,少发,较适宜,较适宜,很强
CN101280601,2016-07-22,29,1,15,91,27,14,优,8,晴,42,60,0,1009,33,10,西南风,4-5,21,很不舒适,较适宜,炎热,少发,较适宜,较适宜,很强
CN101280701,2016-07-22,28,1,10,70,20,11,优,9,晴,40,64,0,1009,33,10,西南风,4-5,20,很不舒适,较适宜,炎热,少发,较适宜,较适宜,很强
CN101280702,2016-07-22,28,NULL,NULL,NULL,20,11,优,NULL,晴,40,61,0,1009,33,10,南风,5-6,30,很不舒适,较适宜,炎热,少发,较适宜,较适宜,很强
CN101280703,2016-07-22,28,NULL,NULL,NULL,20,11,优,NULL,晴,40,64,0,1009,33,10,西南风,4-5,23,很不舒适,较适宜,炎热,少发,较适宜,较适宜,很强
CN101280800,2016-07-22,43,0,9,123,42,22,优,8,多云,42,45,0,1007,35,10,西南风,4-5,24,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280801,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,42,51,0,1007,36,10,南风,4-5,20,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280802,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,42,48,0,1007,35,10,西南风,4-5,23,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280803,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,42,45,0,1007,35,10,西南风,4-5,23,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280804,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,40,45,0,1009,35,10,西南风,4-5,17,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101280901,2016-07-22,32,0,8,100,23,13,优,8,晴,42,54,0,1007,35,10,西南风,3-4,10,很不舒适,较适宜,炎热,少发,较适宜,一般,强
CN101280902,2016-07-22,32,NULL,NULL,NULL,23,13,优,NULL,晴,44,47,0,1009,35,10,南风,4-5,24,很不舒适,较适宜,炎热,少发,较适宜,一般,强
CN101280903,2016-07-22,32,NULL,NULL,NULL,23,13,优,NULL,晴,42,51,0,1007,35,10,东风,5-6,29,很不舒适,较适宜,炎热,少发,较适宜,一般,强
CN101280905,2016-07-22,32,NULL,NULL,NULL,23,13,优,NULL,晴,45,46,0,1009,36,10,南风,3-4,14,很不舒适,较适宜,炎热,少发,较适宜,一般,强
CN101280906,2016-07-22,32,NULL,NULL,NULL,23,13,优,NULL,晴,44,50,0,1009,35,10,西北风,3-4,13,很不舒适,较适宜,炎热,少发,较适宜,一般,强
CN101280907,2016-07-22,32,NULL,NULL,NULL,23,13,优,NULL,晴,43,52,0,1009,35,10,南风,3-4,15,很不舒适,较适宜,炎热,少发,较适宜,一般,强
CN101280908,2016-07-22,32,NULL,NULL,NULL,23,13,优,NULL,晴,42,54,0,1007,35,10,西南风,3-4,14,很不舒适,较适宜,炎热,少发,较适宜,一般,强
CN101281001,2016-07-22,27,NULL,NULL,NULL,26,11,优,NULL,多云,38,70,0,1011,30,10,西北风,4-5,17,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101281002,2016-07-22,27,NULL,NULL,NULL,26,11,优,NULL,多云,38,80,0,1011,30,10,东南风,5-6,29,较不舒适,较适宜,热,少发,较适宜,适宜,中等
CN101281003,2016-07-22,27,NULL,NULL,NULL,26,11,优,NULL,阵雨,34,84,1.8,1008,27,10,北风,5-6,31,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101281004,2016-07-22,27,NULL,NULL,NULL,26,11,优,NULL,多云,39,62,0,1008,33,10,南风,4-5,24,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101281005,2016-07-22,27,NULL,NULL,NULL,26,11,优,NULL,多云,40,68,0,1011,33,10,东风,5-6,25,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101281006,2016-07-22,27,NULL,NULL,NULL,26,11,优,NULL,多云,35,70,0,1011,30,10,西北风,4-5,21,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101281007,2016-07-22,27,NULL,NULL,NULL,26,11,优,NULL,阵雨,32,77,1.5,1011,25,10,西北风,5-6,30,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101281008,2016-07-22,27,NULL,NULL,NULL,26,11,优,NULL,多云,38,70,0,1011,30,10,西北风,4-5,22,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101281009,2016-07-22,27,NULL,NULL,NULL,26,11,优,NULL,多云,38,70,0,1011,30,10,西北风,4-5,24,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101281010,2016-07-22,27,NULL,NULL,NULL,26,11,优,NULL,多云,35,70,0,1011,30,10,西北风,4-5,22,很不舒适,较适宜,炎热,少发,较适宜,较适宜,中等
CN101281101,2016-07-22,33,0,6,80,32,14,优,6,晴,40,59,0,1009,33,10,西北风,4-5,22,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281103,2016-07-22,33,NULL,NULL,NULL,32,14,优,NULL,晴,40,52,0,1009,34,10,南风,4-5,23,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281104,2016-07-22,33,NULL,NULL,NULL,32,14,优,NULL,晴,40,59,0,1009,33,10,西北风,4-5,18,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281105,2016-07-22,33,NULL,NULL,NULL,32,14,优,NULL,晴,43,57,0,1010,34,10,西南风,4-5,23,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281106,2016-07-22,33,NULL,NULL,NULL,32,14,优,NULL,晴,40,63,0,1009,34,10,南风,4-5,21,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281107,2016-07-22,33,NULL,NULL,NULL,32,14,优,NULL,晴,40,59,0,1009,33,10,西北风,4-5,22,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281108,2016-07-22,33,NULL,NULL,NULL,32,14,优,NULL,晴,40,55,0,1009,34,10,南风,4-5,22,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281109,2016-07-22,33,NULL,NULL,NULL,32,14,优,NULL,晴,40,59,0,1009,33,10,西北风,4-5,18,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281201,2016-07-22,39,NULL,NULL,NULL,33,22,优,NULL,晴,40,53,0,1010,34,10,南风,4-5,17,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281202,2016-07-22,39,NULL,NULL,NULL,33,22,优,NULL,晴,42,51,0,1008,34,10,西南风,3-4,13,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281203,2016-07-22,39,NULL,NULL,NULL,33,22,优,NULL,晴,40,50,0,1010,34,10,西风,3-4,12,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281204,2016-07-22,39,NULL,NULL,NULL,33,22,优,NULL,晴,42,52,0,1009,34,10,东南风,4-5,21,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281205,2016-07-22,39,NULL,NULL,NULL,33,22,优,NULL,晴,39,53,0,1010,34,10,西南风,4-5,23,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281206,2016-07-22,39,NULL,NULL,NULL,33,22,优,NULL,晴,42,53,0,1010,34,10,南风,4-5,20,很不舒适,较适宜,炎热,少发,较适宜,一般,很强
CN101281301,2016-07-22,48,NULL,NULL,NULL,47,32,优,NULL,多云,42,57,0,1007,34,10,南风,4-5,18,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101281302,2016-07-22,48,NULL,NULL,NULL,47,32,优,NULL,多云,42,48,0,1009,35,10,西南风,4-5,19,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101281303,2016-07-22,48,NULL,NULL,NULL,47,32,优,NULL,多云,42,51,0,1009,35,10,南风,4-5,20,很不舒适,较适宜,炎热,少发,较适宜,一般,中等
CN101290706,2016-07-22,14,NULL,NULL,NULL,10,7,优,NULL,阵雨,25,69,0,1011,23,10,西风,4-5,21,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290707,2016-07-22,14,NULL,NULL,NULL,10,7,优,NULL,阵雨,18,74,0,1020,22,10,南风,5-6,27,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290708,2016-07-22,14,NULL,NULL,NULL,10,7,优,NULL,阵雨,25,68,0,1011,22,10,西风,5-6,25,舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290709,2016-07-22,14,NULL,NULL,NULL,10,7,优,NULL,阵雨,40,46,0,1004,33,10,西北风,3-4,10,较不舒适,不宜,炎热,少发,较不宜,较适宜,弱
CN101290801,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,25,76,0,1009,20,10,南风,5-6,31,舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290802,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,24,89,1.2,1008,19,9,西南风,3-4,16,舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290803,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,32,62,0,1008,26,9,东南风,5-6,33,较不舒适,不宜,热,少发,较不宜,适宜,弱
CN101290804,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,25,91,1.6,1009,19,10,西北风,3-4,10,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290805,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,25,84,0,1009,19,10,南风,5-6,30,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290806,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,25,79,0,1009,20,10,西南风,3-4,15,舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290807,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,26,75,0,1008,21,9,南风,5-6,29,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290808,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,18,71,0,1020,22,10,南风,5-6,25,舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290809,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,25,88,0,1009,18,10,南风,4-5,21,舒适,不宜,较舒适,较易发,较不宜,适宜,最弱
CN101290810,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,26,90,0.2,1008,21,9,东南风,4-5,20,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290901,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,20,72,0,1012,24,9,西南风,4-5,17,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290902,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,20,60,0,1012,27,7,西风,3-4,16,较舒适,不宜,热,少发,较不宜,适宜,弱
CN101290903,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,26,83,0,1011,23,10,东南风,3-4,10,舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290904,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阴,25,68,0,1012,25,5,东南风,4-5,24,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290906,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,22,75,0,1012,24,10,西南风,4-5,20,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290907,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,21,84,3,1012,24,7,东南风,3-4,14,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290908,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,25,64,0,1012,26,5,东南风,4-5,21,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290909,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,19,74,0,1012,24,7,东南风,3-4,13,舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101290911,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,22,71,0,1012,25,10,南风,3-4,14,较舒适,不宜,热,少发,较不宜,适宜,弱
CN101290912,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,20,70,0,1012,23,9,西南风,4-5,17,舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101291001,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,31,58,0,1004,24,9,西南风,5-6,26,较舒适,不宜,舒适,少发,较不宜,适宜,弱
CN101291002,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,31,59,0,1004,24,9,西风,5-6,26,较不舒适,不宜,热,少发,较不宜,适宜,弱
CN101291003,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,31,44,0,1004,34,9,北风,微风,8,很不舒适,不宜,炎热,少发,较不宜,较不宜,弱
CN101291004,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,29,53,0,1004,27,9,南风,4-5,20,较不舒适,不宜,热,少发,较不宜,适宜,中等
CN101291005,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,多云,36,49,0,1002,31,10,东风,4-5,19,较不舒适,不宜,炎热,少发,较不宜,较适宜,中等
CN101291006,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,28,55,0,1005,29,7,南风,3-4,11,较不舒适,不宜,炎热,少发,较不宜,适宜,中等
CN101291007,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,34,81,0,1002,27,9,北风,微风,6,较不舒适,不宜,热,少发,较不宜,适宜,弱
CN101291008,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,40,66,0,1003,31,9,东风,3-4,11,较不舒适,不宜,炎热,少发,较不宜,较适宜,中等
CN101291009,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,38,60,0,1002,34,9,东北风,3-4,10,很不舒适,不宜,炎热,少发,较不宜,一般,中等
CN101291010,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,37,59,0,1003,30,9,西北风,3-4,16,较不舒适,不宜,炎热,少发,较不宜,较适宜,弱
CN101291011,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,34,81,0,1001,27,9,北风,微风,6,较不舒适,不宜,热,少发,较不宜,适宜,弱
CN101291101,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,17,74,0,1012,22,9,北风,4-5,23,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101291102,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,19,80,0.1,1012,23,7,南风,4-5,20,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101291103,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,22,80,0,1012,24,9,北风,4-5,23,较舒适,不宜,热,少发,较不宜,适宜,弱
CN101291104,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,19,65,0,1012,26,7,南风,4-5,19,较不舒适,不宜,热,少发,较不宜,适宜,弱
CN101291105,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,21,91,1.5,1011,20,9,东南风,3-4,10,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101291106,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,28,83,0,1010,20,6,南风,5-6,32,较舒适,不宜,舒适,少发,较不宜,适宜,最弱
CN101291107,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,21,88,1.1,1011,22,9,东南风,3-4,12,较舒适,不宜,热,少发,较不宜,适宜,弱
CN101291108,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,30,84,0,1010,23,6,北风,3-4,10,较舒适,不宜,热,少发,较不宜,适宜,弱
CN101291201,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,19,89,0.4,1012,23,8,南风,3-4,16,较舒适,不宜,舒适,较易发,较不宜,一般,最弱
CN101291203,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,19,92,2.7,1012,22,8,北风,微风,2,较舒适,不宜,舒适,较易发,较不宜,一般,最弱
CN101291204,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,17,90,1.3,1011,17,9,东风,3-4,11,舒适,不宜,较舒适,易发,较不宜,一般,最弱
CN101291205,2016-07-22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,阵雨,17,89,0.4,1011,23,7,南风,3-4,15,较舒适,不宜,舒适,较易发,较不宜,一般,最弱
